shipment_id,origin,destination,status,timestamp
SH002476,"Ninachester, WA","New Barbara, NC",pending,2023-09-19T10:53:38Z
SH002477,"West Charles, SD","New Kellyview, ND",cancelled,2024-06-12T09:41:36Z
SH002478,"West Thomasland, CA","Schaeferstad, IA",cancelled,2023-04-12T01:16:44Z
SH002479,"West Danielview, OK","Lake Jonathan, NY",pending,2024-08-15T23:57:45Z
SH002480,"Port Nicoleberg, AK","East Sandrachester, IN",delivered,2022-04-21T13:06:27Z
SH002481,"North Jenniferside, GA","Romanchester, WA",in-transit,2022-01-31T18:36:18Z
SH002482,"Lake Johnnymouth, PA","West Jose, NH",pending,2024-06-02T06:10:29Z
SH002483,"Zacharytown, MD","New Christinastad, NE",pending,2023-03-24T17:52:39Z
SH002484,"New Aaronchester, ND","West Veronicamouth, MT",in-transit,2025-07-05T09:13:48Z
SH002485,"Port Ashleyville, MN","North Kevinhaven, AK",pending,2024-01-25T15:04:04Z
SH002486,"North Mariahport, OH","Rowlandland, MT",delivered,2025-05-13T17:26:25Z
SH002487,"East Johnfort, DC","South Heatherhaven, MI",cancelled,2022-03-30T19:21:44Z
SH002488,"Caitlinberg, SC","West Victor, MD",in-transit,2024-04-13T03:17:33Z
SH002489,"Cooperstad, CO","Bushchester, SD",pending,2023-08-22T03:41:45Z
SH002490,"New Yvonneton, OK","New Cindyville, KS",in-transit,2024-06-27T05:25:39Z
SH002491,"Russofort, ME","Floresview, VI",cancelled,2025-02-06T13:14:32Z
SH002492,"Port Jamiechester, UT","New Gregoryside, WA",cancelled,2025-11-22T03:45:03Z
SH002493,"Brettton, HI","North Sean, TX",in-transit,2023-08-06T03:51:55Z
SH002494,"New Rebecca, IL","East Connor, NC",delivered,2023-04-14T00:36:26Z
SH002495,"Peterville, KY","South Donnaburgh, OR",delivered,2022-07-09T03:05:17Z
SH002496,"Matthewchester, IN","South Audrey, FM",delivered,2025-08-30T13:57:59Z
SH002497,"Alyssaland, KS","Hodgeview, NH",in-transit,2025-02-19T18:07:14Z
SH002498,"South Robinfurt, NM","New Christinaville, VT",cancelled,2023-01-18T13:02:55Z
SH002499,"Hallfurt, WI","Brandichester, VI",delivered,2025-01-04T11:11:20Z
SH002500,"Stoutstad, IA","Lunaland, AK",delivered,2024-04-26T17:43:54Z
SH002501,"Mistytown, RI","Aaronland, CO",pending,2022-07-22T14:47:50Z
SH002502,"Whiteberg, MP","Billytown, NY",delivered,2024-05-31T23:43:35Z
SH002503,"Lake Laurahaven, GU","Garciamouth, HI",delivered,2023-10-19T02:19:15Z
SH002504,"Smithside, NC","Davidbury, AR",pending,2025-06-12T04:40:13Z
SH002505,"Hannahshire, MA","Lake Christine, ID",delivered,2024-12-07T11:49:33Z
SH002506,"New Laurenstad, IL","Lanehaven, HI",in-transit,2024-05-26T08:59:31Z
SH002507,"North Lisabury, SD","West Glen, GU",delivered,2025-05-27T21:52:51Z
SH002508,"New Ralph, NV","New Bernardtown, MP",in-transit,2024-09-06T15:59:41Z
SH002509,"Riceport, PW","West Willieport, NJ",pending,2025-10-10T19:07:31Z
SH002510,"New Deniseshire, MP","Brownburgh, PR",cancelled,2025-05-20T00:59:54Z
SH002511,"Taramouth, MS","Paulland, NE",in-transit,2023-11-19T08:32:57Z
SH002512,"South Lisa, OK","North Julie, UT",delivered,2024-05-20T12:06:18Z
SH002513,"East Emily, AS","Whitakerburgh, AL",cancelled,2024-02-17T08:20:55Z
SH002514,"Campbellfurt, NC","North Donnaborough, MP",delivered,2025-11-27T06:01:10Z
SH002515,"Walkerland, MN","Lake Amychester, VA",pending,2023-01-15T01:14:37Z
SH002516,"Lake William, MT","Nelsonhaven, LA",cancelled,2022-06-30T01:46:35Z
SH002517,"Port Shawntown, PW","Port Wendyside, NM",cancelled,2024-07-05T07:14:59Z
SH002518,"North Stephenstad, PA","Allenburgh, RI",cancelled,2024-01-04T18:50:54Z
SH002519,"Eugenehaven, MD","Lake Brandonton, MH",cancelled,2022-05-01T21:10:27Z
SH002520,"West Joann, ME","West Richardland, AS",delivered,2023-12-07T04:28:42Z
SH002521,"Stoutshire, WV","Lake Nancyview, PR",pending,2025-11-27T06:39:40Z
SH002522,"Kaylashire, NV","Meyerland, FL",cancelled,2024-10-30T08:02:54Z
SH002523,"West Alex, WA","Frostton, MD",cancelled,2025-06-28T23:33:13Z
SH002524,"Jenniferstad, MO","Reyesville, NE",in-transit,2025-07-17T05:39:11Z
SH002525,"Christopherview, VT","Rodgersberg, NY",delivered,2023-04-20T23:57:41Z
SH002526,"Barbaraville, VA","South Jonathanburgh, TX",delivered,2025-10-01T08:45:52Z
SH002527,"Alexisshire, AK","Owensmouth, AS",delivered,2025-11-05T10:32:24Z
SH002528,"Newmanview, SD","Knightport, MA",delivered,2024-05-27T05:22:30Z
SH002529,"Lake Elizabeth, AZ","North Anitaville, AZ",cancelled,2022-01-18T12:52:39Z
SH002530,"East Lawrence, MS","Williamstad, SD",delivered,2023-12-01T07:06:51Z
SH002531,"Lake Robert, MO","Parkerburgh, MO",cancelled,2025-03-15T12:12:15Z
SH002532,"Jamesburgh, OK","New Jadefurt, FL",pending,2025-03-23T20:55:21Z
SH002533,"Port Brandyburgh, WI","Port Erin, VA",cancelled,2022-07-30T13:14:47Z
SH002534,"Lewisburgh, KY","Lake Sherylland, ME",pending,2025-06-08T16:35:32Z
SH002535,"South Joseph, RI","Lake Jerryfurt, PW",cancelled,2024-09-20T20:51:33Z
SH002536,"Lewisstad, NH","Branditown, MD",delivered,2023-02-20T12:51:03Z
SH002537,"West Latoya, MS","New Veronicaburgh, ND",cancelled,2024-07-25T09:25:59Z
SH002538,"Lake Davidchester, MH","Port Jeffery, MI",in-transit,2025-11-29T07:09:23Z
SH002539,"Bakerstad, MP","Laneshire, MN",delivered,2025-07-22T13:54:42Z
SH002540,"Robertsstad, NY","Jamieview, NJ",pending,2024-11-27T09:03:40Z
SH002541,"East Michelle, DC","East Kevin, PA",pending,2025-12-21T14:16:07Z
SH002542,"North Christopherhaven, NH","North Lawrence, AZ",cancelled,2024-07-14T07:47:42Z
SH002543,"Lake Markview, SC","Kimberlyton, NJ",delivered,2024-04-10T07:00:20Z
SH002544,"West Tiffanytown, AL","West Benjamin, RI",pending,2022-06-02T14:23:30Z
SH002545,"New Kathryn, OR","North Emilytown, KY",in-transit,2022-12-29T11:05:58Z
SH002546,"Port Jennifer, MP","New Christinatown, IN",cancelled,2025-04-15T18:06:11Z
SH002547,"Huertafort, VA","West Sean, OH",in-transit,2025-01-05T19:26:44Z
SH002548,"Smithfort, DE","Duncanchester, AZ",cancelled,2023-09-10T12:21:12Z
SH002549,"Chrismouth, NV","North David, IL",cancelled,2022-10-13T12:18:35Z
SH002550,"North John, NE","Lake Brian, WA",pending,2022-03-30T16:33:29Z
SH002551,"East Scottshire, FM","Port Bridgetburgh, MI",delivered,2022-04-18T00:25:00Z
SH002552,"North Jacobbury, IA","East Traci, NM",delivered,2022-03-03T00:47:22Z
SH002553,"South Debrashire, WI","Lake Jake, DC",pending,2023-08-14T04:17:20Z
SH002554,"Erikaburgh, GU","Jamesview, AL",in-transit,2025-03-29T19:53:05Z
SH002555,"South Danielle, GU","Ryanville, WV",in-transit,2023-11-30T04:03:59Z
SH002556,"Sheltonmouth, WY","Powersside, OR",delivered,2024-12-11T22:14:53Z
SH002557,"Guzmanmouth, CO","West Stephanie, PW",delivered,2024-04-27T18:23:39Z
SH002558,"Jerryburgh, AS","Port Jamiefurt, GU",cancelled,2024-09-03T10:25:58Z
SH002559,"Sancheztown, MI","Lake Brian, FL",delivered,2022-03-21T02:38:30Z
SH002560,"East Mckenzieburgh, PR","West Allen, NJ",cancelled,2022-11-21T02:52:56Z
SH002561,"West Samanthamouth, NV","Jonathanmouth, NM",in-transit,2023-01-04T03:22:42Z
SH002562,"North Lindaberg, MT","New Ashleeburgh, FL",delivered,2024-10-23T21:32:57Z
SH002563,"West Paul, DE","West Donna, KS",in-transit,2022-10-15T07:49:45Z
SH002564,"Hobbsbury, AK","Ebonymouth, MA",cancelled,2023-09-24T06:15:38Z
SH002565,"Port Mary, NE","Melissafort, ID",in-transit,2025-12-14T20:42:30Z
SH002566,"West Rebecca, UT","East Marcusborough, ID",pending,2022-06-23T16:05:56Z
SH002567,"Corybury, KS","Proctortown, LA",pending,2023-05-22T08:46:11Z
SH002568,"Rodneyfurt, NY","Herringmouth, ME",in-transit,2025-10-04T13:09:21Z
SH002569,"Cassandraville, MD","Jaredland, FL",pending,2025-07-22T09:11:47Z
SH002570,"Wallton, IL","East Rebeccafurt, NJ",in-transit,2023-03-06T21:48:03Z
SH002571,"South Sarah, PR","Dayfurt, GU",cancelled,2025-02-03T00:04:09Z
SH002572,"New Reginashire, DE","East Gloriaburgh, KY",delivered,2024-11-29T09:26:00Z
SH002573,"Robertshire, KS","North Julieborough, TN",in-transit,2025-10-21T10:23:45Z
SH002574,"Reyesfort, NJ","Robinsonmouth, WY",delivered,2024-06-07T16:20:35Z
SH002575,"Lake Lauren, AK","Jasonfurt, TN",cancelled,2022-07-03T02:27:51Z
SH002576,"West April, IL","Nelsonbury, PW",pending,2022-02-01T17:23:03Z
SH002577,"Justinhaven, FL","Carrieville, IN",cancelled,2025-05-04T12:58:29Z
SH002578,"New Emmafurt, DC","Lake Gloriaton, WA",delivered,2024-11-20T04:23:38Z
SH002579,"Williamtown, WY","New Clairebury, IN",in-transit,2025-07-21T09:49:54Z
SH002580,"South Michelle, CA","West Karenport, MO",pending,2022-07-10T03:38:25Z
SH002581,"Gregoryport, VT","South Danielshire, UT",pending,2022-05-16T01:39:59Z
SH002582,"West Ronaldton, CA","Daviesside, ND",in-transit,2023-01-21T12:57:14Z
SH002583,"Jerryview, VA","Ronaldtown, IA",in-transit,2023-07-08T23:46:19Z
SH002584,"Jeremyport, MH","South Jennifer, WV",cancelled,2023-05-20T10:57:21Z
SH002585,"Lake David, TN","South Christopher, AS",in-transit,2023-09-05T12:24:51Z
SH002586,"Johnside, MD","Jessicaport, MH",delivered,2025-05-01T18:04:54Z
SH002587,"Lawsonland, NJ","Patrickbury, AK",in-transit,2025-04-07T10:52:42Z
SH002588,"Lake Laura, MO","South Stephen, KS",delivered,2025-06-28T08:48:21Z
SH002589,"East Heather, MD","Markchester, MT",pending,2025-01-03T12:18:38Z
SH002590,"Lake Daniel, DC","Lake Steveville, MI",cancelled,2025-12-12T16:12:34Z
SH002591,"North Rachel, MP","Rileyfurt, AZ",cancelled,2025-05-27T09:52:16Z
SH002592,"Port Marctown, IN","Garyborough, MI",in-transit,2023-12-24T20:35:46Z
SH002593,"Whiteberg, ID","New Carrie, VA",delivered,2024-08-27T09:56:57Z
SH002594,"Port Rebecca, TN","Port Jenny, NH",pending,2022-09-27T03:35:00Z
SH002595,"North Thomas, KY","New Arielport, MA",pending,2025-11-01T02:05:21Z
SH002596,"Port Jonathanville, MP","Brandonbury, HI",in-transit,2024-03-02T16:36:04Z
SH002597,"Lake Mitchellland, DC","Lake Jonathan, TN",in-transit,2023-04-02T11:52:41Z
SH002598,"Tiffanyville, MA","Hernandezborough, VT",delivered,2023-08-31T19:35:23Z
SH002599,"Port Nicolemouth, MO","Chandlermouth, TN",cancelled,2024-01-06T02:26:54Z
SH002600,"South Mariafurt, VA","Toddborough, VT",pending,2025-09-20T13:20:02Z
SH002601,"Kristenberg, KS","Briannabury, GU",delivered,2023-08-09T03:33:41Z
SH002602,"Lake Amanda, MD","Duncanton, FM",in-transit,2022-05-27T08:32:32Z
SH002603,"Brendatown, NM","Shawshire, MS",pending,2023-07-21T23:12:20Z
SH002604,"Fergusonberg, MA","Richardville, TN",cancelled,2022-02-28T17:45:36Z
SH002605,"South Emily, NY","West Davidfort, TX",in-transit,2023-08-31T07:31:27Z
SH002606,"North William, MS","Nancyfurt, MN",in-transit,2023-04-28T07:27:18Z
SH002607,"South Michaelstad, NC","Johnmouth, TN",delivered,2025-03-13T00:54:09Z
SH002608,"Johnsonton, DC","Warrenview, RI",in-transit,2024-02-03T16:46:38Z
SH002609,"Ruthfurt, AR","Patelport, WI",in-transit,2022-01-21T19:25:59Z
SH002610,"West Craig, VA","Gregorymouth, CO",delivered,2023-08-21T05:33:15Z
SH002611,"Schneiderfurt, NM","Emilyhaven, AK",in-transit,2025-05-23T00:24:29Z
SH002612,"Phillipsstad, MI","Lake Meganburgh, KY",delivered,2024-10-09T01:22:23Z
SH002613,"South Stevenland, WV","Chadstad, MD",in-transit,2024-04-27T04:53:41Z
SH002614,"East Lindsay, CA","Williamshaven, VT",in-transit,2025-05-20T04:49:20Z
SH002615,"North Kimberlyside, IL","Dayport, DE",delivered,2022-07-27T13:29:10Z
SH002616,"Port Jeremytown, VT","South Elizabethville, IA",delivered,2023-02-03T05:11:59Z
SH002617,"West Samuelfort, MH","East Rachel, VA",pending,2025-02-23T06:27:28Z
SH002618,"New Jennifershire, NJ","Christinaville, SD",cancelled,2024-08-05T09:46:30Z
SH002619,"North Amberchester, IL","Allisonport, MD",cancelled,2025-11-09T04:32:17Z
SH002620,"Ericbury, AL","Johnsonchester, MT",pending,2025-01-24T12:31:38Z
SH002621,"Kyleburgh, IN","Wilsonburgh, OK",pending,2025-07-31T08:32:33Z
SH002622,"South Ashley, OK","South Lisamouth, FM",cancelled,2024-07-04T01:26:43Z
SH002623,"Hudsonstad, AK","West Alexandramouth, MP",delivered,2025-12-02T04:21:32Z
SH002624,"West Natasha, AZ","Huynhfurt, TN",delivered,2022-04-26T05:52:50Z
SH002625,"South Jasmine, NJ","Jaredmouth, ME",pending,2022-07-13T21:43:53Z
SH002626,"Copelandmouth, SC","South Josephmouth, NJ",in-transit,2024-01-11T10:26:27Z
SH002627,"Kimberg, OK","Lake Timberg, OH",delivered,2025-03-09T23:43:34Z
SH002628,"Lake Danielstad, MS","Amandafort, AZ",pending,2025-12-04T08:19:41Z
SH002629,"North Vanessaside, SC","Port Davidstad, HI",cancelled,2024-10-23T08:07:46Z
SH002630,"New Meganberg, PW","Penningtonberg, AR",delivered,2025-02-10T08:00:23Z
SH002631,"West Susanfurt, DC","Raymondhaven, CA",cancelled,2025-06-09T01:35:35Z
SH002632,"Youngland, WI","Stewartview, UT",cancelled,2025-09-25T02:06:35Z
SH002633,"Lisatown, TN","North Matthewmouth, ID",delivered,2025-11-21T15:55:41Z
SH002634,"Karenburgh, FL","Eduardoborough, MT",pending,2024-05-15T22:58:07Z
SH002635,"Port David, WA","Parrishborough, VI",cancelled,2025-07-08T12:46:23Z
SH002636,"Mcdonaldside, FM","Brooksfurt, NH",in-transit,2025-12-17T03:59:31Z
SH002637,"Samanthahaven, AS","Caitlinstad, NV",delivered,2022-08-27T10:20:05Z
SH002638,"Lake Joshuafurt, CT","South Andreborough, KS",pending,2022-06-19T03:50:29Z
SH002639,"New Ashley, NJ","Port Julie, IN",in-transit,2025-05-15T02:47:49Z
SH002640,"Sandraville, VI","Danielstad, UT",pending,2025-05-09T00:58:12Z
SH002641,"East Daniel, NV","Joeport, VA",in-transit,2024-11-23T08:45:05Z
SH002642,"New Travis, ME","Donaldtown, MS",cancelled,2025-07-25T21:46:41Z
SH002643,"Hartbury, AK","Campbellstad, KY",cancelled,2022-09-24T15:28:34Z
SH002644,"Andersonberg, GU","Port Jeffrey, IA",pending,2025-10-11T19:51:50Z
SH002645,"North Natalie, SC","New Nicole, AL",delivered,2023-02-15T02:19:20Z
SH002646,"Andreahaven, VI","New Michelle, NE",cancelled,2024-10-05T05:37:43Z
SH002647,"New Victoriaview, MI","Mcdonaldshire, FM",cancelled,2022-12-22T22:38:19Z
SH002648,"Ronaldmouth, CO","North Sharonville, OK",cancelled,2025-01-29T05:45:11Z
SH002649,"South Megan, MD","Port Deanmouth, FM",cancelled,2023-08-19T12:55:29Z
SH002650,"West Victoria, MO","Lake Frederickport, WI",cancelled,2024-11-12T20:22:41Z
SH002651,"East Taylorland, AS","Lake Melissa, NM",in-transit,2023-06-14T06:15:34Z
SH002652,"Collinsmouth, MD","East Dan, DE",in-transit,2023-12-06T02:21:52Z
SH002653,"Jonesbury, NE","Kellyton, IA",pending,2022-04-23T04:49:50Z
SH002654,"West Taylorshire, AS","New Anthony, MD",delivered,2022-08-09T13:59:31Z
SH002655,"Tiffanystad, TN","Lake Belindaville, WA",pending,2025-11-05T07:19:44Z
SH002656,"South Jason, WV","South Williamstad, LA",cancelled,2025-10-18T06:26:22Z
SH002657,"Smithchester, DE","New Valeriefort, OH",delivered,2024-03-25T04:52:19Z
SH002658,"Maddoxchester, GA","East Jennifer, HI",pending,2023-05-11T16:37:58Z
SH002659,"Gonzalezmouth, RI","North Alexisstad, WI",delivered,2024-09-17T22:09:23Z
SH002660,"Webermouth, NH","East Cathyshire, VT",cancelled,2023-09-03T01:27:47Z
SH002661,"Johnsonfurt, ME","Craigburgh, VI",in-transit,2023-04-12T02:35:48Z
SH002662,"Donnatown, IA","Mariehaven, RI",pending,2023-02-20T15:15:58Z
SH002663,"East Ryanmouth, WI","North Kellyshire, MN",in-transit,2023-07-03T22:51:08Z
SH002664,"Marshallbury, OR","Maryshire, FL",pending,2025-11-05T20:15:03Z
SH002665,"West Mark, MD","Lake Grant, VA",delivered,2025-06-29T14:50:45Z
SH002666,"Lake Brian, GU","South Jenniferville, AS",cancelled,2024-03-23T23:28:49Z
SH002667,"West Suzanne, MI","Shelbyshire, ME",pending,2024-06-09T02:29:04Z
SH002668,"East Cory, WV","New Royfurt, IN",delivered,2023-10-06T01:40:49Z
SH002669,"Phillipsburgh, MO","Derekside, FL",cancelled,2023-04-28T16:14:40Z
SH002670,"Erichaven, OH","Yumouth, OR",cancelled,2022-04-09T10:52:15Z
SH002671,"New Brittany, NJ","Hallhaven, MD",cancelled,2025-01-22T14:33:03Z
SH002672,"Matthewport, TN","Ronaldburgh, KS",cancelled,2024-07-02T00:03:32Z
SH002673,"Lake Roy, KS","South Dawnfurt, MO",delivered,2024-08-18T16:59:17Z
SH002674,"East Sheliamouth, AL","Lisahaven, MO",pending,2024-09-24T03:26:51Z
SH002675,"Port Scott, ND","West Garyhaven, MP",cancelled,2025-11-27T14:18:57Z
SH002676,"West Melanieborough, MT","West Lisachester, MS",cancelled,2023-01-26T08:18:11Z
SH002677,"Roberttown, CA","New Meredithchester, WI",pending,2025-05-25T17:09:27Z
SH002678,"West Lori, MA","North Austin, OR",cancelled,2022-05-28T09:09:52Z
SH002679,"South Jeffreybury, FL","Hesterport, MT",pending,2023-12-09T12:02:29Z
SH002680,"Willisfurt, RI","Port Shannonhaven, CT",in-transit,2022-02-08T09:21:09Z
SH002681,"Port Bryanberg, CO","Tiffanyton, IA",pending,2023-12-30T11:51:57Z
SH002682,"East Timothy, WV","Port Marilynstad, MO",cancelled,2025-06-08T20:28:05Z
SH002683,"South Tanya, NE","Aguirreton, VT",cancelled,2024-03-24T01:13:59Z
SH002684,"Simmonsland, RI","Diazberg, IA",pending,2025-01-12T09:18:11Z
SH002685,"Jasonport, MT","New Sylvia, OR",in-transit,2025-05-21T11:08:21Z
SH002686,"Leburgh, AL","New Allisonland, AL",cancelled,2025-06-10T14:18:52Z
SH002687,"Ramosborough, MA","Terryburgh, NE",cancelled,2022-07-14T05:44:05Z
SH002688,"Carrollmouth, ND","Hannahburgh, AR",in-transit,2024-12-18T01:33:00Z
SH002689,"Lake Ronald, WI","Lorifurt, NC",in-transit,2022-05-18T10:55:06Z
SH002690,"Coryport, SD","Nolanberg, ID",in-transit,2024-11-04T22:51:36Z
SH002691,"South Kristinefort, VT","Lake Shelby, NY",pending,2024-02-04T00:41:39Z
SH002692,"Kyleland, MO","Jenniferport, NE",in-transit,2022-03-10T08:07:36Z
SH002693,"East Bryanstad, NV","Christopherland, TN",cancelled,2022-03-06T16:31:03Z
SH002694,"Port Nicole, MD","West Phillip, ID",in-transit,2023-05-17T16:14:54Z
SH002695,"Cortezberg, VA","East Stephanie, SD",cancelled,2023-12-05T06:04:17Z
SH002696,"Lake Katrinaland, IN","Johnsonton, NM",delivered,2022-02-07T19:04:47Z
SH002697,"Grantview, AS","Lake Darlenetown, AK",pending,2022-10-13T05:57:58Z
SH002698,"North Marcus, MP","North Victoria, ND",pending,2025-06-18T10:44:42Z
SH002699,"South Jose, OH","Franklinhaven, DE",delivered,2025-08-14T06:26:56Z
SH002700,"Lake Hannahshire, WV","Jacksonville, IA",cancelled,2022-08-01T20:09:22Z
SH002701,"West April, MA","Nancytown, KS",delivered,2023-04-07T18:57:10Z
SH002702,"Marcusfort, OK","Jeffreyside, CO",pending,2025-09-07T17:18:19Z
SH002703,"South Nancyshire, OH","Devinview, NE",delivered,2025-08-26T15:46:36Z
SH002704,"New Thomas, WV","Lake Benjamin, MT",delivered,2022-09-18T11:07:16Z
SH002705,"Kellyshire, IL","Oliverport, VI",pending,2025-08-25T17:02:52Z
SH002706,"Jodihaven, MD","Christinaton, MS",pending,2023-12-16T19:26:24Z
SH002707,"South Beverly, AS","Ariasport, MA",in-transit,2025-09-04T02:15:18Z
SH002708,"South Jay, UT","Kyleshire, DE",pending,2023-01-10T02:19:30Z
SH002709,"Erinland, AR","Alanborough, ND",delivered,2024-12-07T02:54:47Z
SH002710,"New Donaldton, IN","New Marissafort, MD",cancelled,2022-05-04T15:59:59Z
SH002711,"South David, IA","Laurashire, NH",in-transit,2024-08-26T22:40:13Z
SH002712,"Port Vickieberg, VI","Teresaton, NE",delivered,2022-03-10T01:34:22Z
SH002713,"South Robertland, NC","Port David, OR",in-transit,2022-04-30T20:25:50Z
SH002714,"Lake Michael, HI","West Miranda, OK",delivered,2022-11-15T05:46:08Z
SH002715,"Matthewview, AS","Kochmouth, MA",delivered,2025-02-03T11:10:37Z
SH002716,"Samuelmouth, CO","Jamietown, AR",cancelled,2025-11-07T05:27:11Z
SH002717,"East Robinhaven, MA","Weeksside, MD",cancelled,2023-01-29T13:12:40Z
SH002718,"Tatechester, GA","North Michaelberg, WI",pending,2022-09-21T07:59:49Z
SH002719,"Danielleburgh, OR","Port Kimberlyton, MI",in-transit,2024-06-23T09:39:14Z
SH002720,"Andersonburgh, MO","West Amber, RI",in-transit,2023-12-20T23:49:58Z
SH002721,"Port Christopher, TN","North Nancy, FL",pending,2025-12-29T13:25:09Z
SH002722,"West Christianchester, MT","West Paulaburgh, GU",cancelled,2022-12-15T14:31:00Z
SH002723,"Smithhaven, CA","Kaylaborough, WA",pending,2025-08-11T15:35:04Z
SH002724,"Stricklandport, ID","Hallside, GU",delivered,2022-09-11T16:48:36Z
SH002725,"Robinsonfurt, NV","West Joshuaborough, SD",pending,2022-01-11T23:41:57Z
SH002726,"Jorgeburgh, VA","Lake Tiffany, WV",in-transit,2023-11-22T15:53:51Z
SH002727,"North Jamestown, NJ","East Laurie, TX",delivered,2025-05-23T22:00:05Z
SH002728,"West Danielleton, NH","South Bethhaven, TX",in-transit,2023-11-09T13:07:13Z
SH002729,"North Thomasborough, VT","Isaacborough, NE",pending,2023-11-18T03:26:36Z
SH002730,"Port Faith, IN","Duranfort, LA",delivered,2024-02-03T04:27:40Z
SH002731,"West Erinbury, VA","Acostaberg, CT",in-transit,2025-08-09T15:46:23Z
SH002732,"Lawrencefort, TN","Andreastad, MS",pending,2022-08-27T14:20:09Z
SH002733,"Port Joshua, WA","Arthurberg, GA",pending,2022-05-28T18:54:13Z
SH002734,"Johnsonshire, FL","Lake Christina, AR",cancelled,2025-01-23T16:45:34Z
SH002735,"East Angela, NC","South Oscar, ME",delivered,2025-10-24T11:16:18Z
SH002736,"East Angelabury, IL","Schneiderside, NH",pending,2025-07-23T03:26:04Z
SH002737,"West Kenneth, DC","North Pamela, ND",cancelled,2022-11-19T00:35:00Z
SH002738,"Justinshire, WA","Weststad, NJ",delivered,2023-12-04T09:23:29Z
